"jhu_ID","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered","country","last_update"
"Cambodia",2020-09-30,9,277,3,0,0,275,9,"Cambodia",NA
"Monaco",2020-09-30,9,218,64,2,0,181,65,"Monaco",NA
"Barbados",2020-09-30,9,190,16,7,0,179,33,"Barbados",NA
"Brunei",2020-09-30,9,146,2,3,0,142,3,"Brunei",NA
"Seychelles",2020-09-30,9,141,10,0,0,140,13,"Seychelles",NA
"Liechtenstein",2020-09-30,9,120,12,1,0,113,16,"Liechtenstein",NA
"AntiguaandBarbuda",2020-09-30,9,101,7,3,0,92,1,"Antigua and Barbuda",NA
"SaintVincentandtheGrenadines",2020-09-30,9,64,4,0,0,64,7,"Saint Vincent and the Grenadines",NA
"Macao",2020-09-30,9,46,0,0,0,46,0,"Macao",NA
"Fiji",2020-09-30,9,32,4,2,0,28,5,"Fiji",NA
"Dominica",2020-09-30,9,30,10,0,0,24,6,"Dominica",NA
"TimorLeste",2020-09-30,9,28,1,0,0,28,3,"Timor-Leste",NA
"SaintLucia",2020-09-30,9,27,1,0,0,27,2,"Saint Lucia",NA
"Grenada",2020-09-30,9,24,0,0,0,24,0,"Grenada",NA
"Laos",2020-09-30,9,23,1,0,0,22,1,"Lao People's Democratic Republic",NA
"SaintKittsandNevis",2020-09-30,9,19,2,0,0,17,0,"Saint Kitts and Nevis",NA
"HolySee",2020-09-30,9,12,0,0,0,12,0,"Holy See (Vatican City)",NA
"MSZaandam",2020-09-30,9,9,0,2,0,0,0,"MS Zaandam Cruise Ship",NA
"US",2020-10-31,10,9170214,1935771,231515,24635,3612478,771790,"USA",NA
"India",2020-10-31,10,8184082,1871498,122111,23433,7491513,2218312,"India",NA
"Brazil",2020-10-31,10,5537763,720398,159972,15894,5005161,730387,"Brazil",NA
"Russia",2020-10-31,10,1606267,435468,27787,7157,1208440,253652,"Russia",NA
"France",2020-10-31,10,1414396,808503,36827,4849,123095,24463,"France",NA
"Spain",2020-10-31,10,1185678,416490,35878,4087,150376,0,"Spain",NA
"Argentina",2020-10-31,10,1166924,415923,31002,14065,973939,379294,"Argentina",NA
"Colombia",2020-10-31,10,1074184,244505,31314,5316,969230,225577,"Colombia",NA
"UnitedKingdom",2020-10-31,10,1014795,558947,46645,4412,2841,466,"UK",NA
"Mexico",2020-10-31,10,924962,181746,91753,14107,779371,151364,"Mexico",NA
"Peru",2020-10-31,10,900180,88412,86494,4359,822316,145391,"Peru",NA
"SouthAfrica",2020-10-31,10,725452,51113,19276,2542,654182,46070,"South Africa",NA
"Italy",2020-10-31,10,679430,364569,38618,2724,289426,61722,"Italy",NA
"Iran",2020-10-31,10,612772,155553,34864,8695,481930,100974,"Iran (Islamic Republic of)",NA
"Germany",2020-10-31,10,531790,238877,10483,988,356410,99549,"Germany",NA
"Chile",2020-10-31,10,510256,47265,14207,1466,486642,50053,"Chile",NA
"Iraq",2020-10-31,10,472630,109649,10910,1729,399655,107458,"Iraq",NA
"Belgium",2020-10-31,10,429229,310777,11625,1609,25569,6115,"Belgium",NA
"Indonesia",2020-10-31,10,410088,123080,13869,3129,337801,122854,"Indonesia",NA
"Bangladesh",2020-10-31,10,407684,44205,5923,672,324145,48658,"Bangladesh",NA
"Ukraine",2020-10-31,10,399330,184884,7399,3178,165902,70073,"Ukraine",NA
"Philippines",2020-10-31,10,380729,69035,7221,1717,331046,77558,"Philippines",NA
"Turkey",2020-10-31,10,375367,56704,10252,2057,323971,44222,"Turkey",NA
"Poland",2020-10-31,10,362731,271217,5631,3118,140280,70585,"Poland",NA
"Netherlands",2020-10-31,10,357640,231652,7459,1002,5882,1863,"Netherlands",NA
"SaudiArabia",2020-10-31,10,347282,12677,5402,634,333842,14688,"Saudi Arabia",NA
"Czechia",2020-10-31,10,335102,264339,3251,2596,143359,109916,"Czech Republic",NA
"Pakistan",2020-10-31,10,333970,21164,6823,339,314555,17058,"Pakistan",NA
"Israel",2020-10-31,10,314349,66938,2561,957,299869,122040,"Israel",NA
"Romania",2020-10-31,10,241339,113767,6968,2143,172513,70037,"Romania",NA
"Canada",2020-10-31,10,238191,75455,10276,885,198952,61771,"Canada",NA
"Morocco",2020-10-31,10,219084,95431,3695,1501,181275,78560,"Morocco",NA
"Nepal",2020-10-31,10,170743,92926,937,439,131222,74794,"Nepal",NA
"Ecuador",2020-10-31,10,168192,31145,12670,1315,141759,29463,"Ecuador",NA
"Switzerland",2020-10-31,10,154251,100969,2378,470,65200,22500,"Switzerland",NA
"Kazakhstan",2020-10-31,10,149699,8992,2219,144,135110,5208,"Kazakhstan",NA
"Bolivia",2020-10-31,10,141757,6446,8725,760,111503,15974,"Bolivia",NA
"Portugal",2020-10-31,10,141279,65737,2507,536,80280,31750,"Portugal",NA
"Panama",2020-10-31,10,133598,21003,2700,328,110552,21491,"Panama",NA
"UnitedArabEmirates",2020-10-31,10,132629,38439,495,76,128902,45178,"United Arab Emirates",NA
"Qatar",2020-10-31,10,132556,6796,232,18,129583,6884,"Qatar",NA
"DominicanRepublic",2020-10-31,10,127018,14809,2245,140,104862,17233,"Dominican Republic",NA
"Kuwait",2020-10-31,10,125926,20744,779,169,116862,20174,"Kuwait",NA
"Sweden",2020-10-31,10,124355,31492,5938,45,0,0,"Sweden",NA
"Oman",2020-10-31,10,114434,15849,1208,273,103060,14532,"Oman",NA
"CostaRica",2020-10-31,10,109971,34211,1385,481,66719,28878,"Costa Rica",NA
"Guatemala",2020-10-31,10,107939,16193,3729,483,97289,17033,"Guatemala",NA
"Egypt",2020-10-31,10,107555,4357,6266,336,99452,2958,"Egypt",NA
"Austria",2020-10-31,10,104925,60112,1109,310,67226,31582,"Austria",NA
"Japan",2020-10-31,10,101323,17744,1770,195,89765,14243,"Japan",NA
"Belarus",2020-10-31,10,98482,19851,980,147,86663,12138,"Belarus",NA
"Honduras",2020-10-31,10,96888,19988,2669,316,40129,12207,"Honduras",NA
"Ethiopia",2020-10-31,10,96169,20801,1469,271,52517,21313,"Ethiopia",NA
"Venezuela",2020-10-31,10,92013,16891,798,170,86773,21548,"Venezuela",NA
"Armenia",2020-10-31,10,89813,39454,1341,382,55317,11316,"Armenia",NA
"China",2020-10-31,10,85997,585,4634,0,81000,413,"Mainland China",NA
"Bahrain",2020-10-31,10,81645,10781,321,70,78719,13881,"Bahrain",NA
"Lebanon",2020-10-31,10,81228,41594,637,270,41624,24059,"Lebanon",NA
"Moldova",2020-10-31,10,76040,22998,1785,465,55782,16785,"Moldova, Republic of",NA
"Hungary",2020-10-31,10,75321,48860,1750,985,19032,13142,"Hungary",NA
"Jordan",2020-10-31,10,72607,60782,829,768,7600,2974,"Jordan",NA
"Uzbekistan",2020-10-31,10,66932,10215,566,96,64235,10869,"Uzbekistan",NA
"Paraguay",2020-10-31,10,63185,22427,1404,547,42900,18451,"Paraguay",NA
"Nigeria",2020-10-31,10,62853,4005,1144,32,58675,8317,"Nigeria",NA
"Ireland",2020-10-31,10,61456,25301,1913,109,23364,0,"Ireland",NA
"Libya",2020-10-31,10,61095,26570,857,306,35030,15669,"Libya",NA
"Slovakia",2020-10-31,10,59823,49682,219,171,12617,8222,"Slovakia",NA
"Tunisia",2020-10-31,10,59813,41400,1317,1052,5032,0,"Tunisia",NA
"Kyrgyzstan",2020-10-31,10,58878,12209,1144,80,49983,7104,"Kyrgyzstan",NA
"Singapore",2020-10-31,10,58015,250,28,1,57913,425,"Singapore",NA
"Algeria",2020-10-31,10,57942,6412,1964,228,40201,4027,"Algeria",NA
"Azerbaijan",2020-10-31,10,55269,15040,730,139,43543,5589,"Azerbaijan",NA
"Kenya",2020-10-31,10,55192,16663,981,270,35876,10968,"Kenya",NA
"WestBankandGaza",2020-10-31,10,53520,13621,483,172,46309,14566,"West Bank and Gaza",NA
"Bulgaria",2020-10-31,10,52844,32011,1279,454,20045,5411,"Bulgaria",NA
"Burma",2020-10-31,10,52706,39333,1237,927,32774,29019,"Burma",NA
"BosniaandHerzegovina",2020-10-31,10,50090,22621,1234,378,28083,7467,"Bosnia and Herzegovina",NA
"Croatia",2020-10-31,10,49316,32723,546,266,32818,17761,"Croatia",NA
"Ghana",2020-10-31,10,48055,1429,320,19,47169,1412,"Ghana",NA
"Serbia",2020-10-31,10,46954,13403,820,71,0,0,"Serbia",NA
"Denmark",2020-10-31,10,46863,18384,721,71,35020,13823,"Denmark",NA
"Afghanistan",2020-10-31,10,41334,1980,1533,71,34321,1532,"Afghanistan",NA
"Greece",2020-10-31,10,39251,20776,626,235,23074,11388,"Greece",NA
"Georgia",2020-10-31,10,38936,32744,307,268,22691,19571,"Georgia",NA
"Slovenia",2020-10-31,10,34307,28617,338,188,12091,8287,"Slovenia",NA
"ElSalvador",2020-10-31,10,33826,4749,975,132,29186,5373,"El Salvador",NA
"NorthMacedonia",2020-10-31,10,31572,13595,994,255,20731,5772,"North Macedonia",NA
"Malaysia",2020-10-31,10,31548,20324,263,127,21247,11281,"Malaysia",NA
"Australia",2020-10-31,10,27595,499,907,19,22188,533,"Australia",NA
"RepublicofKorea",2020-10-31,10,26635,2746,466,51,24357,2691,"Republic of Korea",NA
"Cameroon",2020-10-31,10,21793,955,426,8,20117,677,"Cameroon",NA
"Albania",2020-10-31,10,20875,7226,509,122,11189,3342,"Albania",NA
"CotedIvoire",2020-10-31,10,20716,992,126,6,20365,1074,"Cote d'Ivoire",NA
"Norway",2020-10-31,10,20331,6304,282,8,11863,673,"Norway",NA
"Kosovo",2020-10-31,10,19328,3708,678,53,15429,1875,"Kosovo",NA
"Montenegro",2020-10-31,10,18341,7569,301,132,14084,6892,"Montenegro",NA
"Luxembourg",2020-10-31,10,17134,8625,152,28,10081,2907,"Luxembourg",NA
"Madagascar",2020-10-31,10,17111,703,244,14,16409,1108,"Madagascar",NA
"Zambia",2020-10-31,10,16432,1673,349,17,15680,1721,"Zambia",NA
"Finland",2020-10-31,10,16113,6121,358,14,11300,3200,"Finland",NA
"Senegal",2020-10-31,10,15616,634,324,13,14853,2416,"Senegal",NA
"Lithuania",2020-10-31,10,14815,10127,152,75,5485,2640,"Lithuania",NA
"Sudan",2020-10-31,10,13804,158,837,1,6764,0,"Sudan",NA
"Namibia",2020-10-31,10,12935,1670,133,12,11036,2022,"Namibia",NA
"Mozambique",2020-10-31,10,12869,4141,92,31,10437,5205,"Mozambique",NA
"Uganda",2020-10-31,10,12495,4366,111,36,7503,3243,"Uganda",NA
"Guinea",2020-10-31,10,12072,1420,72,6,10550,554,"Guinea",NA
"Maldives",2020-10-31,10,11659,1368,38,4,10814,1706,"Maldives",NA
"DemocraticRepublicoftheCongo",2020-10-31,10,11306,647,307,35,10585,446,"Democratic Republic of the Congo",NA
"Tajikistan",2020-10-31,10,10977,1251,82,7,10233,1661,"Tajikistan",NA
"Angola",2020-10-31,10,10805,5833,284,101,4523,2582,"Angola",NA
"SriLanka",2020-10-31,10,10663,7283,20,7,4399,1169,"Sri Lanka",NA
"Jamaica",2020-10-31,10,9094,2612,206,99,4510,2643,"Jamaica",NA
"Haiti",2020-10-31,10,9054,314,232,5,7429,600,"Haiti",NA
"Gabon",2020-10-31,10,8968,202,55,1,8698,693,"Gabon",NA
"CapeVerde",2020-10-31,10,8793,2769,95,35,7981,2704,"Cape Verde",NA
"Zimbabwe",2020-10-31,10,8367,529,243,15,7894,1591,"Zimbabwe",NA
"Mauritania",2020-10-31,10,7703,201,163,2,7433,313,"Mauritania",NA
"Cuba",2020-10-31,10,6887,1290,128,6,6245,1352,"Cuba",NA
"Bahamas",2020-10-31,10,6714,2591,144,48,4422,2216,"The Bahamas",NA
"Botswana",2020-10-31,10,6642,3470,24,8,4676,3966,"Botswana",NA
"Malta",2020-10-31,10,6042,2984,62,27,4155,1593,"Malta",NA
"Malawi",2020-10-31,10,5930,157,184,5,5323,1060,"Malawi",NA
"Eswatini",2020-10-31,10,5917,435,117,8,5646,734,"Eswatini",NA
"Latvia",2020-10-31,10,5894,4070,71,34,1406,99,"Latvia",NA
"Syria",2020-10-31,10,5728,1528,288,88,1976,873,"Syria",NA
"TrinidadandTobago",2020-10-31,10,5692,1161,108,32,4610,2050,"Trinidad and Tobago",NA
"Djibouti",2020-10-31,10,5561,145,61,0,5441,97,"Djibouti",NA
"Nicaragua",2020-10-31,10,5514,344,156,5,4225,1312,"Nicaragua",NA
"HongKong",2020-10-31,10,5323,236,105,0,5089,262,"Hong Kong",NA
"Congo",2020-10-31,10,5290,201,92,3,3887,0,"Republic of the Congo",NA
"Suriname",2020-10-31,10,5203,326,111,7,5060,365,"Suriname",NA
"Rwanda",2020-10-31,10,5137,297,35,6,4879,1725,"Rwanda",NA
"EquatorialGuinea",2020-10-31,10,5088,58,83,0,4965,196,"Equatorial Guinea",NA
"Estonia",2020-10-31,10,4905,1534,73,9,3811,1206,"Estonia",NA
"CentralAfricanRepublic",2020-10-31,10,4866,37,62,0,1924,10,"Central African Republic",NA
"Iceland",2020-10-31,10,4865,2137,12,2,3873,1706,"Iceland",NA
"Andorra",2020-10-31,10,4756,2706,75,22,3475,2043,"Andorra",NA
"Cyprus",2020-10-31,10,4217,2474,25,3,1882,513,"Cyprus",NA
"Guyana",2020-10-31,10,4162,1268,124,44,3228,1548,"Guyana",NA
"Somalia",2020-10-31,10,3941,353,104,5,3185,239,"Somalia",NA
"Thailand",2020-10-31,10,3784,215,59,0,3592,213,"Thailand",NA
"Gambia",2020-10-31,10,3672,93,119,7,3196,1035,"The Gambia",NA
"Mali",2020-10-31,10,3554,436,136,5,2753,300,"Mali",NA
"Belize",2020-10-31,10,3487,1495,59,32,2160,914,"Belize",NA
"Uruguay",2020-10-31,10,3124,1078,58,10,2560,769,"Uruguay",NA
"SouthSudan",2020-10-31,10,2905,201,58,9,1290,0,"South Sudan",NA
"Benin",2020-10-31,10,2643,286,41,0,2418,445,"Benin",NA
"BurkinaFaso",2020-10-31,10,2500,444,67,9,2250,915,"Burkina Faso",NA
"GuineaBissau",2020-10-31,10,2413,89,41,2,1818,269,"Guinea-Bissau",NA
"SierraLeone",2020-10-31,10,2366,135,74,2,1800,113,"Sierra Leone",NA
"Togo",2020-10-31,10,2331,547,57,9,1660,312,"Togo",NA
"Yemen",2020-10-31,10,2063,29,599,12,1366,80,"Yemen",NA
"NewZealand",2020-10-31,10,1959,111,25,0,1857,87,"New Zealand",NA
"Lesotho",2020-10-31,10,1953,358,44,8,975,102,"Lesotho",NA
"Chad",2020-10-31,10,1483,283,98,13,1314,307,"Chad",NA
"Liberia",2020-10-31,10,1426,87,82,0,1279,58,"Liberia",NA
"Niger",2020-10-31,10,1220,23,69,0,1137,23,"Niger",NA
"Vietnam",2020-10-31,10,1180,86,35,0,1062,52,"Vietnam",NA
"SanMarino",2020-10-31,10,958,209,42,0,721,41,"San Marino",NA
"SaoTomeandPrincipe",2020-10-31,10,945,34,16,1,904,18,"Sao Tome and Principe",NA
"DiamondPrincess",2020-10-31,10,712,0,13,0,659,8,"Diamond Princess Cruise Ship",NA
"PapuaNewGuinea",2020-10-31,10,589,55,7,0,575,59,"Papua New Guinea",NA
"Burundi",2020-10-31,10,585,77,1,0,511,39,"Burundi",NA
"Liechtenstein",2020-10-31,10,576,456,3,2,347,234,"Liechtenstein",NA
"Taiwan",2020-10-31,10,555,41,7,0,515,32,"Taiwan",NA
"Comoros",2020-10-31,10,545,66,7,0,498,34,"Comoros",NA
"Tanzania",2020-10-31,10,509,0,21,0,183,0,"Tanzania, United Republic of",NA
"Eritrea",2020-10-31,10,463,88,0,0,412,71,"Eritrea",NA
"Mauritius",2020-10-31,10,441,60,10,0,398,54,"Mauritius",NA
"Monaco",2020-10-31,10,359,141,2,0,273,92,"Monaco",NA
"Bhutan",2020-10-31,10,349,67,0,0,324,102,"Bhutan",NA
"Mongolia",2020-10-31,10,346,33,0,0,313,6,"Mongolia",NA
"Cambodia",2020-10-31,10,291,14,0,0,283,8,"Cambodia",NA
"Barbados",2020-10-31,10,237,47,7,0,221,42,"Barbados",NA
"Seychelles",2020-10-31,10,152,11,0,0,149,9,"Seychelles",NA
"Brunei",2020-10-31,10,148,2,3,0,143,1,"Brunei",NA
"AntiguaandBarbuda",2020-10-31,10,128,27,3,0,117,25,"Antigua and Barbuda",NA
"SaintLucia",2020-10-31,10,78,51,0,0,28,1,"Saint Lucia",NA
"SaintVincentandtheGrenadines",2020-10-31,10,74,10,0,0,70,6,"Saint Vincent and the Grenadines",NA
"Dominica",2020-10-31,10,50,20,0,0,33,9,"Dominica",NA
"Macao",2020-10-31,10,46,0,0,0,46,0,"Macao",NA
"Fiji",2020-10-31,10,34,2,2,0,31,3,"Fiji",NA
"TimorLeste",2020-10-31,10,30,2,0,0,29,1,"Timor-Leste",NA
"Grenada",2020-10-31,10,28,4,0,0,24,0,"Grenada",NA
"HolySee",2020-10-31,10,27,15,0,0,15,3,"Holy See (Vatican City)",NA
"Laos",2020-10-31,10,24,1,0,0,22,0,"Lao People's Democratic Republic",NA
"SaintKittsandNevis",2020-10-31,10,19,0,0,0,19,2,"Saint Kitts and Nevis",NA
"MSZaandam",2020-10-31,10,9,0,2,0,0,0,"MS Zaandam Cruise Ship",NA
"SolomonIslands",2020-10-31,10,8,8,0,0,4,4,"Solomon Islands",NA
"MarshallIslands",2020-10-31,10,2,2,0,0,0,0,"Marshall Islands",NA
"US",2020-11-30,11,13686965,4516751,270827,39312,5146319,1533841,"USA",NA
"India",2020-11-30,11,9462809,1278727,137621,15510,8889585,1398072,"India",NA
"Brazil",2020-11-30,11,6341965,804202,173268,13296,5597802,592641,"Brazil",NA
"France",2020-11-30,11,2276830,862434,52818,15991,167913,44818,"France",NA
"Russia",2020-11-30,11,2275936,669669,39491,11704,1763493,555053,"Russia",NA
"Spain",2020-11-30,11,1648187,462509,45069,9191,150376,0,"Spain",NA
"UnitedKingdom",2020-11-30,11,1633736,618941,58545,11900,3573,732,"UK",NA
"Italy",2020-11-30,11,1601554,922124,55576,16958,757507,468081,"Italy",NA
"Argentina",2020-11-30,11,1424533,257609,38730,7728,1257227,283288,"Argentina",NA
"Colombia",2020-11-30,11,1316806,242622,36766,5452,1210489,241259,"Colombia",NA
"Mexico",2020-11-30,11,1113543,188581,105940,14187,823586,44215,"Mexico",NA
"Germany",2020-11-30,11,1069912,538122,16694,6211,749219,392809,"Germany",NA
"Poland",2020-11-30,11,990811,628080,17150,11519,577514,437234,"Poland",NA
"Peru",2020-11-30,11,962530,62350,89449,2955,893061,70745,"Peru",NA
"Iran",2020-11-30,11,962070,349298,48246,13382,668151,186221,"Iran (Islamic Republic of)",NA
"SouthAfrica",2020-11-30,11,790004,64552,21535,2259,731242,77060,"South Africa",NA
"Ukraine",2020-11-30,11,752343,353013,12731,5332,360360,194458,"Ukraine",NA
"Turkey",2020-11-30,11,638847,263480,13746,3494,404727,80756,"Turkey",NA
"Belgium",2020-11-30,11,577345,148116,16645,5020,0,0,"Belgium",NA
"Iraq",2020-11-30,11,552549,79919,12258,1348,482674,83019,"Iraq",NA
"Chile",2020-11-30,11,551743,41487,15410,1203,526604,39962,"Chile",NA
"Indonesia",2020-11-30,11,538883,128795,16945,3076,450518,112717,"Indonesia",NA
"Netherlands",2020-11-30,11,531930,174290,9453,1994,6947,1065,"Netherlands",NA
"Czechia",2020-11-30,11,523298,188196,8295,5044,451607,308248,"Czech Republic",NA
"Romania",2020-11-30,11,475362,234023,11331,4363,353188,180675,"Romania",NA
"Bangladesh",2020-11-30,11,464932,57248,6644,721,380711,56566,"Bangladesh",NA
"Philippines",2020-11-30,11,431630,50901,8392,1171,398658,67612,"Philippines",NA
"Pakistan",2020-11-30,11,400482,66512,8091,1268,343286,28731,"Pakistan",NA
"Canada",2020-11-30,11,382708,144517,12239,1963,304595,105643,"Canada",NA
"SaudiArabia",2020-11-30,11,357360,10078,5896,494,346802,12960,"Saudi Arabia",NA
"Morocco",2020-11-30,11,356336,137252,5846,2151,305291,124016,"Morocco",NA
"Israel",2020-11-30,11,337191,22842,2872,311,323681,23812,"Israel",NA
"Switzerland",2020-11-30,11,327072,172821,5053,2675,250200,185000,"Switzerland",NA
"Portugal",2020-11-30,11,298061,156782,4505,1998,212942,132662,"Portugal",NA
"Austria",2020-11-30,11,282456,177531,3184,2075,221692,154466,"Austria",NA
"Sweden",2020-11-30,11,243129,118774,6681,743,0,0,"Sweden",NA
"Nepal",2020-11-30,11,233452,62709,1508,571,214521,83299,"Nepal",NA
"Jordan",2020-11-30,11,219430,146823,2751,1922,155026,147426,"Jordan",NA
"Hungary",2020-11-30,11,217122,141801,4823,3073,63860,44828,"Hungary",NA
"Ecuador",2020-11-30,11,192685,24493,13461,791,169804,28045,"Ecuador",NA
"Serbia",2020-11-30,11,175438,128484,1604,784,0,0,"Serbia",NA
"Kazakhstan",2020-11-30,11,174563,24864,2477,258,147425,12315,"Kazakhstan",NA
"UnitedArabEmirates",2020-11-30,11,168860,36231,572,77,154899,25997,"United Arab Emirates",NA
"Panama",2020-11-30,11,165806,32208,3079,379,144462,33910,"Panama",NA
"Japan",2020-11-30,11,148824,47501,2152,382,127289,37524,"Japan",NA
"Bulgaria",2020-11-30,11,145300,92456,4035,2756,50565,30520,"Bulgaria",NA
"Bolivia",2020-11-30,11,144708,2951,8957,232,121702,10199,"Bolivia",NA
"DominicanRepublic",2020-11-30,11,143988,16970,2331,86,115219,10357,"Dominican Republic",NA
"Kuwait",2020-11-30,11,142635,16709,880,101,137071,20209,"Kuwait",NA
"CostaRica",2020-11-30,11,139638,29667,1726,341,87526,20807,"Costa Rica",NA
"Qatar",2020-11-30,11,138833,6277,237,5,136090,6507,"Qatar",NA
"Belarus",2020-11-30,11,136647,38165,1158,178,114341,27678,"Belarus",NA
"Georgia",2020-11-30,11,135584,96648,1267,960,113986,91295,"Georgia",NA
"Armenia",2020-11-30,11,135124,45311,2164,823,108442,53125,"Armenia",NA
"Croatia",2020-11-30,11,128442,79126,1786,1240,105199,72381,"Croatia",NA
"Lebanon",2020-11-30,11,127944,46716,1018,381,83034,41410,"Lebanon",NA
"Oman",2020-11-30,11,123699,9265,1423,215,115216,12156,"Oman",NA
"Guatemala",2020-11-30,11,122062,14123,4171,442,110944,13655,"Guatemala",NA
"Slovakia",2020-11-30,11,121347,61524,839,620,66041,53424,"Slovakia",NA
"Azerbaijan",2020-11-30,11,121176,65907,1392,662,74902,31359,"Azerbaijan",NA
"Egypt",2020-11-30,11,115911,8356,6650,384,102718,3266,"Egypt",NA
"Ethiopia",2020-11-30,11,110074,13905,1706,237,73808,21291,"Ethiopia",NA
"Honduras",2020-11-30,11,108253,11365,2918,249,48073,7944,"Honduras",NA
"Moldova",2020-11-30,11,107364,31324,2304,519,95354,39572,"Moldova, Republic of",NA
"Greece",2020-11-30,11,105271,66020,2406,1780,23074,0,"Greece",NA
"Venezuela",2020-11-30,11,102394,10381,897,99,97326,10553,"Venezuela",NA
"Tunisia",2020-11-30,11,96769,36956,3260,1943,70851,65819,"Tunisia",NA
"Burma",2020-11-30,11,90713,38007,1941,704,70156,37382,"Burma",NA
"BosniaandHerzegovina",2020-11-30,11,87901,37811,2681,1447,52769,24686,"Bosnia and Herzegovina",NA
"Bahrain",2020-11-30,11,86956,5311,341,20,85141,6422,"Bahrain",NA
"China",2020-11-30,11,86542,545,4634,0,81627,627,"Mainland China",NA
"WestBankandGaza",2020-11-30,11,85647,32127,732,249,64987,18678,"West Bank and Gaza",NA
"Kenya",2020-11-30,11,83618,28426,1469,488,55344,19468,"Kenya",NA
"Algeria",2020-11-30,11,83199,25257,2431,467,53809,13608,"Algeria",NA
"Libya",2020-11-30,11,82809,21714,1183,326,53818,18788,"Libya",NA
"Paraguay",2020-11-30,11,82424,19239,1756,352,58453,15553,"Paraguay",NA
"Denmark",2020-11-30,11,81002,34139,837,116,64031,29011,"Denmark",NA
"Slovenia",2020-11-30,11,75814,41507,1435,1097,54138,42047,"Slovenia",NA
"Kyrgyzstan",2020-11-30,11,73178,14300,1275,131,64711,14728,"Kyrgyzstan",NA
"Uzbekistan",2020-11-30,11,73094,6162,610,44,70337,6102,"Uzbekistan",NA
"Ireland",2020-11-30,11,72544,11088,2053,140,23364,0,"Ireland",NA
"Nigeria",2020-11-30,11,67557,4704,1173,29,63282,4607,"Nigeria",NA
"Malaysia",2020-11-30,11,65697,34149,360,97,54758,33511,"Malaysia",NA
"NorthMacedonia",2020-11-30,11,61878,30306,1763,769,38946,18215,"North Macedonia",NA
"Lithuania",2020-11-30,11,61311,46496,620,468,28028,22543,"Lithuania",NA
"Singapore",2020-11-30,11,58218,203,29,1,58134,221,"Singapore",NA
"Ghana",2020-11-30,11,51667,3612,323,3,50547,3378,"Ghana",NA
"Afghanistan",2020-11-30,11,46215,4881,1763,230,36831,2510,"Afghanistan",NA
"Kosovo",2020-11-30,11,39596,20268,1016,338,25001,9572,"Kosovo",NA
"ElSalvador",2020-11-30,11,38941,5115,1114,139,35078,5892,"El Salvador",NA
"Albania",2020-11-30,11,38182,17307,810,301,18849,7660,"Albania",NA
"Norway",2020-11-30,11,36150,15819,332,50,17998,6135,"Norway",NA
"Montenegro",2020-11-30,11,35265,16924,499,198,24131,10047,"Montenegro",NA
"Luxembourg",2020-11-30,11,34678,17544,321,169,26086,16005,"Luxembourg",NA
"RepublicofKorea",2020-11-30,11,34652,8017,526,60,27885,3528,"Republic of Korea",NA
"Australia",2020-11-30,11,27912,317,908,1,22420,232,"Australia",NA
"Finland",2020-11-30,11,24912,8799,399,41,16800,5500,"Finland",NA
"Cameroon",2020-11-30,11,24445,2652,437,11,22177,2060,"Cameroon",NA
"SriLanka",2020-11-30,11,23987,13324,118,98,17560,13161,"Sri Lanka",NA
"CotedIvoire",2020-11-30,11,21331,615,132,6,20964,599,"Cote d'Ivoire",NA
"Uganda",2020-11-30,11,20459,7964,205,94,8989,1486,"Uganda",NA
"Sudan",2020-11-30,11,18045,4241,1249,412,10302,3538,"Sudan",NA
"Zambia",2020-11-30,11,17647,1215,357,8,16998,1318,"Zambia",NA
"Madagascar",2020-11-30,11,17341,230,251,7,16657,248,"Madagascar",NA
"Latvia",2020-11-30,11,17075,11181,206,135,1795,389,"Latvia",NA
"Senegal",2020-11-30,11,16089,473,333,9,15607,754,"Senegal",NA
"Mozambique",2020-11-30,11,15701,2832,131,39,13729,3292,"Mozambique",NA
"Angola",2020-11-30,11,15139,4334,348,64,7851,3328,"Angola",NA
"Namibia",2020-11-30,11,14380,1445,151,18,13535,2499,"Namibia",NA
"Guinea",2020-11-30,11,13119,1047,76,4,12045,1495,"Guinea",NA
"Maldives",2020-11-30,11,13011,1352,46,8,11939,1125,"Maldives",NA
"DemocraticRepublicoftheCongo",2020-11-30,11,12772,1466,333,26,11585,1000,"Democratic Republic of the Congo",NA
"Estonia",2020-11-30,11,12308,7403,118,45,7078,3267,"Estonia",NA
"Tajikistan",2020-11-30,11,12155,1178,86,4,11599,1366,"Tajikistan",NA
"Jamaica",2020-11-30,11,10763,1669,257,51,6219,1709,"Jamaica",NA
"CapeVerde",2020-11-30,11,10761,1968,105,10,10329,2348,"Cape Verde",NA
