"Country","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered"
"Russia",2021-06-20,74,5255214,106715,127206,2892,4813476,67720
"Rwanda",2021-06-20,74,30813,2440,382,12,26704,363
"SaintKittsandNevis",2021-06-20,74,341,186,1,1,75,14
"SaintLucia",2021-06-20,74,5216,37,80,0,5061,77
"SaintVincentandtheGrenadines",2021-06-20,74,2195,39,12,0,1935,37
"Samoa",2021-06-20,74,3,0,0,0,3,0
"SanMarino",2021-06-20,74,5091,1,90,0,4999,1
"SaoTomeandPrincipe",2021-06-20,74,2362,4,37,0,2314,7
"SaudiArabia",2021-06-20,74,474191,8394,7677,105,455618,7525
"Senegal",2021-06-20,74,42404,406,1158,4,40875,339
"Serbia",2021-06-20,74,715753,862,7001,39,0,0
"Seychelles",2021-06-20,74,14414,1000,52,9,12505,871
"SierraLeone",2021-06-20,74,4816,428,82,0,3264,83
"Singapore",2021-06-20,74,62414,138,34,0,62042,173
"Slovakia",2021-06-20,74,774350,640,12478,39,255300,0
"Slovenia",2021-06-20,74,256982,539,4412,8,250970,1738
"SolomonIslands",2021-06-20,74,20,0,0,0,20,0
"Somalia",2021-06-20,74,14852,35,775,1,7150,107
"SouthAfrica",2021-06-20,74,1823319,76237,58702,937,1647503,40922
"SouthSudan",2021-06-20,74,10770,82,115,0,10514,0
"Spain",2021-06-20,74,3757442,23842,80652,151,150376,0
"SriLanka",2021-06-20,74,239689,16051,2581,445,201389,12842
"Sudan",2021-06-20,74,36347,144,2737,5,30062,68
"Suriname",2021-06-20,74,20025,1653,460,56,15323,1396
"Sweden",2021-06-20,74,1084636,1180,14574,0,0,0
"Switzerland",2021-06-20,74,701627,1576,10764,15,317600,0
"Syria",2021-06-20,74,25118,304,1845,35,21738,63
"Taiwan",2021-06-20,74,14005,1084,549,112,1133,0
"Tajikistan",2021-06-20,74,13714,0,91,0,13218,0
"Tanzania",2021-06-20,74,509,0,21,0,183,0
"Thailand",2021-06-20,74,218131,22222,1629,180,26873,0
"TimorLeste",2021-06-20,74,8707,422,19,1,7629,898
"Togo",2021-06-20,74,13721,94,128,2,13355,50
"TrinidadandTobago",2021-06-20,74,30619,1896,737,67,21608,2804
"Tunisia",2021-06-20,74,382950,14042,14038,523,332962,11477
"Turkey",2021-06-20,74,5370299,39852,49185,464,5232638,30387
"Uganda",2021-06-20,74,71543,9566,660,232,49532,1372
"Ukraine",2021-06-20,74,2291135,7389,54171,376,2207959,25043
"UnitedArabEmirates",2021-06-20,74,612029,14043,1757,31,591061,13827
"UnitedKingdom",2021-06-20,74,4646068,64289,128240,72,15610,59
"Uruguay",2021-06-20,74,354865,16352,5271,276,323494,23375
"US",2021-06-20,74,33621570,80877,601365,2080,0,0
"Uzbekistan",2021-06-20,74,106025,2515,718,10,101692,2276
"Vanuatu",2021-06-20,74,4,0,1,0,3,0
"Venezuela",2021-06-20,74,260740,9054,2958,129,240933,9375
"Vietnam",2021-06-20,74,13258,2628,66,7,5229,1231
"WestBankandGaza",2021-06-20,74,312673,1139,3551,18,306240,2427
"Yemen",2021-06-20,74,6885,23,1355,6,3953,210
"Zambia",2021-06-20,74,129033,17287,1644,255,108960,11204
"Zimbabwe",2021-06-20,74,41779,1820,1672,40,37184,180
"Afghanistan",2021-06-27,75,114220,12314,4650,528,68288,3887
"Albania",2021-06-27,75,132512,22,2456,2,129990,72
"Algeria",2021-06-27,75,138465,2644,3693,62,96335,1764
"Andorra",2021-06-27,75,13882,40,127,0,13697,47
"Angola",2021-06-27,75,38556,878,889,30,32791,1115
"AntiguaandBarbuda",2021-06-27,75,1263,0,42,0,1221,0
"Argentina",2021-06-27,75,4405247,136458,92568,3525,4027510,137297
"Armenia",2021-06-27,75,224797,570,4508,10,216558,509
"Australia",2021-06-27,75,30528,173,910,0,23781,39
"Austria",2021-06-27,75,650261,685,10700,20,637424,1299
"Azerbaijan",2021-06-27,75,335836,343,4968,6,330084,534
"Bahamas",2021-06-27,75,12467,172,245,4,11434,204
"Bahrain",2021-06-27,75,265247,2355,1345,39,259787,5877
"Bangladesh",2021-06-27,75,888406,36738,14172,624,804103,21448
"Barbados",2021-06-27,75,4075,32,47,0,3998,12
"Belarus",2021-06-27,75,415339,4661,3113,69,408307,4549
"Belgium",2021-06-27,75,1082476,3061,25160,24,0,0
"Belize",2021-06-27,75,13137,133,329,1,12612,61
"Benin",2021-06-27,75,8170,30,104,1,8000,21
"Bhutan",2021-06-27,75,2052,128,1,0,1747,71
"Bolivia",2021-06-27,75,433935,11888,16581,449,354569,15465
"BosniaandHerzegovina",2021-06-27,75,204945,131,9655,25,181725,1867
"Botswana",2021-06-27,75,67492,4245,1095,155,61341,2800
"Brazil",2021-06-27,75,18425138,491384,513772,11633,16160826,415363
"Brunei",2021-06-27,75,259,4,3,0,245,1
"Bulgaria",2021-06-27,75,421531,499,18027,37,394125,1309
"BurkinaFaso",2021-06-27,75,13478,9,168,1,13297,4
"Burma",2021-06-27,75,153160,5138,3297,35,135413,1807
"Burundi",2021-06-27,75,5348,227,8,0,773,0
"Cambodia",2021-06-27,75,47649,4938,540,109,42157,4668
"Cameroon",2021-06-27,75,80487,159,1320,7,35261,0
"Canada",2021-06-27,75,1421122,4533,26228,151,1385414,7533
"CapeVerde",2021-06-27,75,32372,370,286,3,31416,428
"CentralAfricanRepublic",2021-06-27,75,7139,38,98,0,6859,0
"Chad",2021-06-27,75,4951,5,174,0,4769,1
"Chile",2021-06-27,75,1547103,30085,32298,785,1484410,38707
"China",2021-06-27,75,91754,150,4636,0,86655,206
"Colombia",2021-06-27,75,4158716,213550,104678,4744,3854457,187296
"Comoros",2021-06-27,75,3912,4,146,0,3745,0
"Congo",2021-06-27,75,12485,187,165,4,11211,0
"CostaRica",2021-06-27,75,361005,10375,4602,129,287248,15120
"CotedIvoire",2021-06-27,75,48192,148,312,4,47773,328
"Croatia",2021-06-27,75,359652,479,8200,26,350938,536
"Cuba",2021-06-27,75,182354,14550,1241,82,168872,10384
"Cyprus",2021-06-27,75,75690,987,375,0,39061,0
"Czechia",2021-06-27,75,1666890,865,30298,18,1634739,1899
"DemocraticRepublicoftheCongo",2021-06-27,75,40254,2445,916,37,28219,281
"Denmark",2021-06-27,75,293765,1298,2533,2,288142,3136
"DiamondPrincess",2021-06-27,75,712,0,13,0,699,0
"Djibouti",2021-06-27,75,11601,14,155,0,11438,11
"Dominica",2021-06-27,75,193,2,0,0,191,2
"DominicanRepublic",2021-06-27,75,322778,5991,3797,41,263958,5785
"Ecuador",2021-06-27,75,454336,7895,21523,230,423688,8180
"Egypt",2021-06-27,75,280394,3106,16092,233,210052,4439
"ElSalvador",2021-06-27,75,78572,1472,2367,35,72438,1091
"EquatorialGuinea",2021-06-27,75,8723,25,121,1,8510,21
"Eritrea",2021-06-27,75,5780,418,21,2,5261,443
"Estonia",2021-06-27,75,130968,162,1269,1,127149,485
"Eswatini",2021-06-27,75,19035,222,678,1,18095,78
"Ethiopia",2021-06-27,75,275935,741,4314,31,259044,4096
"Fiji",2021-06-27,75,3591,1627,15,8,753,280
"Finland",2021-06-27,75,95084,750,969,2,46000,0
"France",2021-06-27,75,5832110,12797,111145,231,404395,2247
"Gabon",2021-06-27,75,24984,120,159,1,24598,334
"Gambia",2021-06-27,75,6069,45,181,0,5855,28
"Georgia",2021-06-27,75,363522,4641,5266,106,349658,4910
"Germany",2021-06-27,75,3734489,4363,90768,368,3619010,14960
"Ghana",2021-06-27,75,95369,456,795,2,93212,331
"Greece",2021-06-27,75,420905,2563,12664,116,93764,0
"Grenada",2021-06-27,75,161,0,1,0,160,0
"Guatemala",2021-06-27,75,291595,11088,9050,356,262171,8231
"Guinea",2021-06-27,75,23692,242,168,0,22392,142
"GuineaBissau",2021-06-27,75,3846,21,69,0,3574,16
"Guyana",2021-06-27,75,19877,781,462,15,17681,608
"Haiti",2021-06-27,75,17963,1104,400,39,12802,157
"HolySee",2021-06-27,75,27,0,0,0,27,0
"Honduras",2021-06-27,75,259628,5753,6916,150,92309,581
"HongKong",2021-06-27,75,11917,31,210,0,11625,11
"Hungary",2021-06-27,75,807910,482,29980,30,737233,2606
"Iceland",2021-06-27,75,6637,10,30,0,6476,0
"India",2021-06-27,75,30279331,344110,396730,8595,29309607,465408
"Indonesia",2021-06-27,75,2115304,125395,57138,2476,1850481,57953
"Iran",2021-06-27,75,3167741,72606,83845,880,2835633,87313
"Iraq",2021-06-27,75,1325700,38235,17091,206,1231225,31122
"Ireland",2021-06-27,75,271260,2223,4989,10,23364,0
"Israel",2021-06-27,75,840888,1021,6429,2,833169,131
"Italy",2021-06-27,75,4258069,5093,127472,202,4073435,35439
"Jamaica",2021-06-27,75,50005,337,1061,28,29830,1210
"Japan",2021-06-27,75,795382,10380,14674,249,761756,13281
"Jordan",2021-06-27,75,749784,3304,9727,65,733604,3419
"Kazakhstan",2021-06-27,75,476740,10615,7759,93,444980,8025
"Kenya",2021-06-27,75,182597,3522,3595,139,124436,1732
"Kiribati",2021-06-27,75,2,0,0,0,0,0
"Kosovo",2021-06-27,75,107299,107,2260,5,105064,79
"Kuwait",2021-06-27,75,351481,12449,1933,63,331015,11130
"Kyrgyzstan",2021-06-27,75,120865,5835,1977,46,108465,3415
"Laos",2021-06-27,75,2110,57,3,0,1986,42
"Latvia",2021-06-27,75,137210,400,2503,7,133489,1219
"Lebanon",2021-06-27,75,544454,949,7843,21,531749,4104
"Lesotho",2021-06-27,75,11239,158,329,0,6447,2
"Liberia",2021-06-27,75,3529,762,113,18,2274,169
"Libya",2021-06-27,75,192470,1722,3187,13,177600,1383
"Liechtenstein",2021-06-27,75,3125,4,58,0,2957,2
"Lithuania",2021-06-27,75,278674,295,4380,14,267349,1762
"Luxembourg",2021-06-27,75,70600,84,818,0,69596,302
"Macao",2021-06-27,75,53,0,0,0,51,0
"Madagascar",2021-06-27,75,42194,71,906,5,40569,119
"Malawi",2021-06-27,75,35629,761,1182,14,33031,160
"Malaysia",2021-06-27,75,734048,37640,4944,536,667708,39524
"Maldives",2021-06-27,75,73327,1431,209,3,69031,2652
"Mali",2021-06-27,75,14417,36,525,1,10058,25
"Malta",2021-06-27,75,30606,17,420,0,30158,16
"MarshallIslands",2021-06-27,75,4,0,0,0,4,0
"Mauritania",2021-06-27,75,20635,299,486,5,19668,255
"Mauritius",2021-06-27,75,1852,79,18,0,1411,146
"Mexico",2021-06-27,75,2505792,28509,232564,1377,1990610,19140
"Moldova",2021-06-27,75,256559,419,6184,14,249556,379
"Monaco",2021-06-27,75,2571,23,33,0,2504,30
"Mongolia",2021-06-27,75,111505,17954,533,97,70792,7679
"Montenegro",2021-06-27,75,100190,115,1609,4,98308,141
"Morocco",2021-06-27,75,529676,3025,9277,39,516269,2588
"Mozambique",2021-06-27,75,75138,2631,868,20,71081,1032
"MSZaandam",2021-06-27,75,9,0,2,0,7,0
"Namibia",2021-06-27,75,84705,11541,1400,239,63932,4683
"Nepal",2021-06-27,75,633679,12623,9009,283,584334,27536
"Netherlands",2021-06-27,75,1710973,4362,18024,17,27290,81
"NewZealand",2021-06-27,75,2739,18,26,0,2684,13
"Nicaragua",2021-06-27,75,7920,224,189,1,4225,0
"Niger",2021-06-27,75,5479,10,193,0,5205,27
"Nigeria",2021-06-27,75,167467,261,2119,2,163949,392
"NorthMacedonia",2021-06-27,75,155673,49,5484,9,149961,99
"Norway",2021-06-27,75,130588,1255,792,2,17998,0
"Oman",2021-06-27,75,262059,14016,2967,257,229998,11157
"Pakistan",2021-06-27,75,955657,6482,22231,224,901201,8053
"Panama",2021-06-27,75,400666,6939,6524,49,382154,5393
"PapuaNewGuinea",2021-06-27,75,17098,165,173,0,16518,209
"Paraguay",2021-06-27,75,418330,12110,12517,884,362703,18744
"Peru",2021-06-27,75,2046057,19328,191584,1382,2004860,21944
"Philippines",2021-06-27,75,1397992,38977,24372,751,1321050,43335
"Poland",2021-06-27,75,2879638,871,74979,151,2651522,1046
"Portugal",2021-06-27,75,874547,9497,17084,19,825684,5996
"Qatar",2021-06-27,75,221692,892,588,5,219333,1089
"RepublicofKorea",2021-06-27,75,155572,4066,2015,11,146675,3407
"Romania",2021-06-27,75,1080630,374,33253,927,1045351,229
"Russia",2021-06-27,75,5387486,132272,131070,3864,4899158,85682
"Rwanda",2021-06-27,75,36627,5814,420,38,27090,386
"SaintKittsandNevis",2021-06-27,75,429,88,3,2,127,52
"SaintLucia",2021-06-27,75,5278,62,84,4,5101,40
"SaintVincentandtheGrenadines",2021-06-27,75,2219,24,12,0,1987,52
"Samoa",2021-06-27,75,3,0,0,0,3,0
"SanMarino",2021-06-27,75,5091,0,90,0,5000,1
"SaoTomeandPrincipe",2021-06-27,75,2365,3,37,0,2318,4
"SaudiArabia",2021-06-27,75,483221,9030,7775,98,464256,8638
"Senegal",2021-06-27,75,42904,500,1164,6,41236,361
"Serbia",2021-06-27,75,716301,548,7031,30,0,0
"Seychelles",2021-06-27,75,15427,1013,55,3,13627,1122
"SierraLeone",2021-06-27,75,5381,565,94,12,3439,175
"Singapore",2021-06-27,75,62544,130,36,2,62195,153
"Slovakia",2021-06-27,75,774838,488,12505,27,255300,0
"Slovenia",2021-06-27,75,257240,258,4419,7,252030,1060
"SolomonIslands",2021-06-27,75,20,0,0,0,20,0
"Somalia",2021-06-27,75,14892,40,775,0,7235,85
"SouthAfrica",2021-06-27,75,1928897,105578,59900,1198,1709999,62496
"SouthSudan",2021-06-27,75,10812,42,115,0,10514,0
"Spain",2021-06-27,75,3782463,25021,80779,127,150376,0
"SriLanka",2021-06-27,75,253618,13929,2944,363,218998,17609
"Sudan",2021-06-27,75,36574,227,2754,17,30487,425
"Suriname",2021-06-27,75,21249,1224,507,47,16710,1387
"Sweden",2021-06-27,75,1088896,4260,14619,45,0,0
"Switzerland",2021-06-27,75,702507,880,10773,9,317600,0
"Syria",2021-06-27,75,25404,286,1867,22,21799,61
"Taiwan",2021-06-27,75,14634,629,632,83,9650,8517
"Tajikistan",2021-06-27,75,13845,131,91,0,13263,45
"Tanzania",2021-06-27,75,509,0,21,0,183,0
"Thailand",2021-06-27,75,244447,26316,1912,283,26873,0
"TimorLeste",2021-06-27,75,9035,328,21,2,8176,547
"Togo",2021-06-27,75,13816,95,128,0,13441,86
"TrinidadandTobago",2021-06-27,75,32198,1579,817,80,23873,2265
"Tunisia",2021-06-27,75,407017,24067,14654,616,347307,14345
"Turkey",2021-06-27,75,5409027,38728,49576,391,5275231,42593
"Uganda",2021-06-27,75,78394,6851,903,243,51348,1816
"Ukraine",2021-06-27,75,2297801,6666,54498,327,2220625,12666
"UnitedArabEmirates",2021-06-27,75,626936,14907,1796,39,605618,14557
"UnitedKingdom",2021-06-27,75,4748644,102576,128364,124,15722,112
"Uruguay",2021-06-27,75,365866,11001,5494,223,342494,19000
"US",2021-06-27,75,33708180,86610,603469,2104,0,0
"Uzbekistan",2021-06-27,75,109223,3198,729,11,105006,3314
"Vanuatu",2021-06-27,75,4,0,1,0,3,0
"Venezuela",2021-06-27,75,269635,8895,3068,110,250528,9595
"Vietnam",2021-06-27,75,15740,2482,76,10,6319,1090
"WestBankandGaza",2021-06-27,75,313721,1048,3559,8,307618,1378
"Yemen",2021-06-27,75,6908,23,1360,5,4025,72
"Zambia",2021-06-27,75,148568,19535,2022,378,124582,15622
"Zimbabwe",2021-06-27,75,46442,4663,1736,64,37817,633
"Afghanistan",2021-07-04,76,124748,10528,5199,549,74480,6192
"Albania",2021-07-04,76,132535,23,2456,0,130027,37
"Algeria",2021-07-04,76,141471,3006,3755,62,98387,2052
"Andorra",2021-07-04,76,13918,36,127,0,13721,24
"Angola",2021-07-04,76,39230,674,913,24,33669,878
"AntiguaandBarbuda",2021-07-04,76,1264,1,42,0,1222,1
"Argentina",2021-07-04,76,4535473,130226,95904,3336,4156006,128496
"Armenia",2021-07-04,76,225553,756,4526,18,217131,573
"Australia",2021-07-04,76,30804,276,910,0,23841,60
"Austria",2021-07-04,76,650737,476,10709,9,638319,895
"Azerbaijan",2021-07-04,76,336417,581,4978,10,330433,349
"Bahamas",2021-07-04,76,12735,268,246,1,11603,169
"Bahrain",2021-07-04,76,266426,1179,1360,15,262814,3027
"Bangladesh",2021-07-04,76,944917,56511,15065,893,833897,29794
"Barbados",2021-07-04,76,4086,11,47,0,4008,10
"Belarus",2021-07-04,76,421350,6011,3185,72,414460,6153
"Belgium",2021-07-04,76,1086508,4032,25185,25,0,0
"Belize",2021-07-04,76,13343,206,330,1,12684,72
"Benin",2021-07-04,76,8199,29,104,0,8000,0
"Bhutan",2021-07-04,76,2159,107,1,0,1870,123
"Bolivia",2021-07-04,76,444968,11033,16951,370,368327,13758
"BosniaandHerzegovina",2021-07-04,76,205047,102,9667,12,183663,1938
"Botswana",2021-07-04,76,71443,3951,1158,63,66323,4982
"Brazil",2021-07-04,76,18774193,349055,524703,10931,16582483,421657
"Brunei",2021-07-04,76,262,3,3,0,250,5
"Bulgaria",2021-07-04,76,422034,503,18084,57,395289,1164
"BurkinaFaso",2021-07-04,76,13494,16,168,0,13308,11
"Burma",2021-07-04,76,165405,12245,3419,122,138715,3302
"Burundi",2021-07-04,76,5494,146,8,0,773,0
"Cambodia",2021-07-04,76,54291,6642,720,180,46740,4583
"Cameroon",2021-07-04,76,80858,371,1324,4,35261,0
"Canada",2021-07-04,76,1424784,3662,26361,133,1391882,6468
"CapeVerde",2021-07-04,76,32735,363,288,2,31842,426
"CentralAfricanRepublic",2021-07-04,76,7141,2,98,0,6859,0
"Chad",2021-07-04,76,4951,0,174,0,4775,6
"Chile",2021-07-04,76,1569784,22681,33103,805,1513495,29085
"China",2021-07-04,76,91869,115,4636,0,86804,149
"Colombia",2021-07-04,76,4350495,191779,108896,4218,4047147,192690
"Comoros",2021-07-04,76,3958,46,146,0,3766,21
"Congo",2021-07-04,76,12695,210,166,1,11211,0
"CostaRica",2021-07-04,76,371206,10201,4686,84,296096,8848
"CotedIvoire",2021-07-04,76,48564,372,315,3,47936,163
"Croatia",2021-07-04,76,360237,585,8218,18,351461,523
"Cuba",2021-07-04,76,204247,21893,1351,110,183520,14648
"Cyprus",2021-07-04,76,78952,3262,375,0,39061,0
"Czechia",2021-07-04,76,1667935,1045,30310,12,1636178,1439
"DemocraticRepublicoftheCongo",2021-07-04,76,42181,1927,960,44,28512,293
"Denmark",2021-07-04,76,296148,2383,2538,5,289883,1741
"DiamondPrincess",2021-07-04,76,712,0,13,0,699,0
"Djibouti",2021-07-04,76,11605,4,155,0,11445,7
"Dominica",2021-07-04,76,194,1,0,0,191,0
"DominicanRepublic",2021-07-04,76,328942,6164,3857,60,269326,5368
"Ecuador",2021-07-04,76,462142,7806,21660,137,423688,0
"Egypt",2021-07-04,76,282082,1688,16264,172,214087,4035
"ElSalvador",2021-07-04,76,79790,1218,2403,36,73293,855
"EquatorialGuinea",2021-07-04,76,8759,36,122,1,8553,43
"Eritrea",2021-07-04,76,6088,308,25,4,5718,457
"Estonia",2021-07-04,76,131188,220,1269,0,127559,410
"Eswatini",2021-07-04,76,19084,49,678,0,18107,12
"Ethiopia",2021-07-04,76,276435,500,4331,17,261025,1981
"Fiji",2021-07-04,76,6161,2570,30,15,1209,456
"Finland",2021-07-04,76,96463,1379,973,4,46000,0
"France",2021-07-04,76,5848365,16255,111340,195,406050,1655
"Gabon",2021-07-04,76,25076,92,159,0,24784,186
"Gambia",2021-07-04,76,6079,10,181,0,5858,3
"Georgia",2021-07-04,76,369048,5526,5347,81,353612,3954
"Germany",2021-07-04,76,3738470,3981,91039,271,3627520,8510
"Ghana",2021-07-04,76,96317,948,796,1,93948,736
"Greece",2021-07-04,76,425964,5059,12737,73,93764,0
"Grenada",2021-07-04,76,161,0,1,0,160,0
"Guatemala",2021-07-04,76,302012,10417,9461,411,269019,6848
"Guinea",2021-07-04,76,23807,115,172,4,22528,136
"GuineaBissau",2021-07-04,76,3881,35,69,0,3595,21
"Guyana",2021-07-04,76,20378,501,478,16,18304,623
"Haiti",2021-07-04,76,18658,695,436,36,12906,104
"HolySee",2021-07-04,76,27,0,0,0,27,0
"Honduras",2021-07-04,76,267858,8230,7089,173,93204,895
"HongKong",2021-07-04,76,11942,25,211,1,11637,12
"Hungary",2021-07-04,76,808197,287,29992,12,739561,2328
"Iceland",2021-07-04,76,6654,17,30,0,6476,0
"India",2021-07-04,76,30585229,305898,402728,5998,29700430,390823
"Indonesia",2021-07-04,76,2284084,168780,60582,3444,1928274,77793
"Iran",2021-07-04,76,3254818,87077,84792,947,2926266,90633
"Iraq",2021-07-04,76,1371475,45775,17316,225,1265455,34230
"Ireland",2021-07-04,76,274306,3046,5000,11,23364,0
"Israel",2021-07-04,76,842969,2081,6428,-1,833946,777
"Italy",2021-07-04,76,4263317,5248,127649,177,4091004,17569
"Jamaica",2021-07-04,76,50242,237,1082,21,30270,440
"Japan",2021-07-04,76,806475,11093,14847,173,773324,11568
"Jordan",2021-07-04,76,753192,3408,9781,54,736699,3095
"Kazakhstan",2021-07-04,76,491277,14537,7934,175,453409,8429
"Kenya",2021-07-04,76,185868,3271,3675,80,127625,3189
"Kiribati",2021-07-04,76,2,0,0,0,0,0
"Kosovo",2021-07-04,76,107797,498,2262,2,105376,312
"Kuwait",2021-07-04,76,363672,12191,2017,84,343265,12250
"Kyrgyzstan",2021-07-04,76,130633,9768,2037,60,112644,4179
"Laos",2021-07-04,76,2244,134,3,0,2031,45
"Latvia",2021-07-04,76,137631,421,2528,25,134314,825
"Lebanon",2021-07-04,76,545570,1116,7861,18,533150,1401
"Lesotho",2021-07-04,76,11568,329,329,0,6492,45
"Liberia",2021-07-04,76,4520,991,133,20,2411,137
"Libya",2021-07-04,76,195042,2572,3211,24,179095,1495
"Liechtenstein",2021-07-04,76,3138,13,58,0,2964,7
"Lithuania",2021-07-04,76,278888,214,4390,10,267912,563
"Luxembourg",2021-07-04,76,71031,431,818,0,69750,154
"Macao",2021-07-04,76,55,2,0,0,51,0
"Madagascar",2021-07-04,76,42311,117,922,16,40722,153
"Malawi",2021-07-04,76,36926,1297,1208,26,33326,295
"Malaysia",2021-07-04,76,778652,44604,5497,553,705485,37777
"Maldives",2021-07-04,76,74351,1024,213,4,70889,1858
"Mali",2021-07-04,76,14449,32,527,2,10082,24
"Malta",2021-07-04,76,30652,46,420,0,30164,6
"MarshallIslands",2021-07-04,76,4,0,0,0,4,0
"Mauritania",2021-07-04,76,21076,441,489,3,19934,266
"Mauritius",2021-07-04,76,1913,61,18,0,1534,123
"Mexico",2021-07-04,76,2540068,34276,233622,1058,2014868,24258
"Moldova",2021-07-04,76,256970,411,6196,12,249936,380
"Monaco",2021-07-04,76,2587,16,33,0,2537,33
"Mongolia",2021-07-04,76,126811,15306,629,96,87145,16353
"Montenegro",2021-07-04,76,100327,137,1615,6,98424,116
"Morocco",2021-07-04,76,534550,4874,9319,42,519696,3427
"Mozambique",2021-07-04,76,80151,5013,904,36,71634,553
"MSZaandam",2021-07-04,76,9,0,2,0,7,0
"Namibia",2021-07-04,76,95703,10998,1649,249,70383,6451
"Nepal",2021-07-04,76,644622,10943,9225,216,609218,24884
"Netherlands",2021-07-04,76,1716870,5897,18039,15,27388,98
"NewZealand",2021-07-04,76,2759,20,26,0,2693,9
"Nicaragua",2021-07-04,76,8178,258,191,2,4225,0
"Niger",2021-07-04,76,5506,27,194,1,5210,5
"Nigeria",2021-07-04,76,167859,392,2121,2,164382,433
"NorthMacedonia",2021-07-04,76,155710,37,5486,2,150073,112
"Norway",2021-07-04,76,131949,1361,794,2,17998,0
"Oman",2021-07-04,76,275166,13107,3283,316,242874,12876
"Pakistan",2021-07-04,76,963660,8003,22427,196,907934,6733
"Panama",2021-07-04,76,408123,7457,6574,50,388293,6139
"PapuaNewGuinea",2021-07-04,76,17098,0,173,0,16518,0
"Paraguay",2021-07-04,76,428743,10413,13346,829,380290,17587
"Peru",2021-07-04,76,2065113,19056,193230,1646,2026122,21262
"Philippines",2021-07-04,76,1436369,38377,25149,777,1358512,37462
"Poland",2021-07-04,76,2880270,632,75084,105,2652165,643
"Portugal",2021-07-04,76,889088,14541,17112,28,833852,8168
"Qatar",2021-07-04,76,222574,882,592,4,220449,1116
"RepublicofKorea",2021-07-04,76,160795,5223,2028,13,150044,3369
"Romania",2021-07-04,76,1080951,321,33928,675,1045351,0
"Russia",2021-07-04,76,5544209,156723,135637,4567,5009893,110735
"Rwanda",2021-07-04,76,42585,5958,470,50,27606,516
"SaintKittsandNevis",2021-07-04,76,492,63,3,0,237,110
"SaintLucia",2021-07-04,76,5326,48,85,1,5141,40
"SaintVincentandtheGrenadines",2021-07-04,76,2233,14,12,0,2110,123
"Samoa",2021-07-04,76,3,0,0,0,3,0
"SanMarino",2021-07-04,76,5092,1,90,0,5000,0
"SaoTomeandPrincipe",2021-07-04,76,2376,11,37,0,2323,5
"SaudiArabia",2021-07-04,76,492785,9564,7876,101,472939,8683
"Senegal",2021-07-04,76,43768,864,1174,10,41683,447
"Serbia",2021-07-04,76,716873,572,7058,27,0,0
"Seychelles",2021-07-04,76,16149,722,57,2,14651,1024
"SierraLeone",2021-07-04,76,5793,412,106,12,3664,225
"Singapore",2021-07-04,76,62617,73,36,0,62286,91
"Slovakia",2021-07-04,76,775157,319,12513,8,255300,0
"Slovenia",2021-07-04,76,257421,181,4419,0,252566,536
"SolomonIslands",2021-07-04,76,20,0,0,0,20,0
"Somalia",2021-07-04,76,14977,85,775,0,7247,12
"SouthAfrica",2021-07-04,76,2062896,133999,61840,1940,1808082,98083
"SouthSudan",2021-07-04,76,10866,54,117,2,10514,0
"Spain",2021-07-04,76,3833868,51405,80911,132,150376,0
"SriLanka",2021-07-04,76,265630,12012,3236,292,233317,14319
"Sudan",2021-07-04,76,36658,84,2760,6,30543,56
"Suriname",2021-07-04,76,22380,1131,545,38,18345,1635
"Sweden",2021-07-04,76,1090880,1984,14631,12,0,0
"Switzerland",2021-07-04,76,703334,827,10774,1,317600,0
"Syria",2021-07-04,76,25653,249,1887,20,21850,51
"Taiwan",2021-07-04,76,15030,396,688,56,10868,1218
"Tajikistan",2021-07-04,76,14003,158,94,3,13365,102
"Tanzania",2021-07-04,76,509,0,21,0,183,0
"Thailand",2021-07-04,76,283067,38620,2226,314,26873,0
"TimorLeste",2021-07-04,76,9476,441,24,3,8537,361
"Togo",2021-07-04,76,14069,253,131,3,13535,94
"TrinidadandTobago",2021-07-04,76,33428,1230,892,75,26003,2130
"Tunisia",2021-07-04,76,443631,36614,15377,723,362236,14929
"Turkey",2021-07-04,76,5444786,35759,49924,348,5314930,39699
"Uganda",2021-07-04,76,83636,5242,1111,208,55551,4203
"Ukraine",2021-07-04,76,2304311,6510,54758,260,2230190,9565
"UnitedArabEmirates",2021-07-04,76,639476,12540,1834,38,617767,12149
"UnitedKingdom",2021-07-04,76,4920168,171524,128486,122,15774,52
"Uruguay",2021-07-04,76,372709,6843,5689,195,355420,12926
"US",2021-07-04,76,33798149,89969,605099,1630,0,0
"Uzbekistan",2021-07-04,76,112597,3374,747,18,108764,3758
"Vanuatu",2021-07-04,76,4,0,1,0,3,0
"Venezuela",2021-07-04,76,277635,8000,3190,122,258954,8426
"Vietnam",2021-07-04,76,20261,4521,86,10,7819,1500
"WestBankandGaza",2021-07-04,76,314569,848,3573,14,308774,1156
"Yemen",2021-07-04,76,6929,21,1361,1,4104,79
"Zambia",2021-07-04,76,164282,15714,2443,421,143128,18546
"Zimbabwe",2021-07-04,76,54474,8032,1878,142,40239,2422
"Afghanistan",2021-07-11,77,133578,8830,5724,525,81077,6597
"Albania",2021-07-11,77,132592,57,2456,0,130050,23
"Algeria",2021-07-11,77,146064,4593,3836,81,101430,3043
"Andorra",2021-07-11,77,14075,157,127,0,13770,49
"Angola",2021-07-11,77,39958,728,935,22,34327,658
